"","item_no","index","IC_LT_alt_targ","IC_ST_alt_max","VLrc_real","Mpc","prog_name","orig_prog","discrimination","difficulty","guessing","inattention","answer"
"3919",3919,5071,11.11242314,13.57937487,9,0.274970546,"prog36_I-viio-I-viio_4_aug_3s.mp3","original_prog36_I-viio-I-viio.mp3",1.48242098468641,-0.987375046257187,0.16,0.97,4
"3920",3920,332,6.518797485,2.699644074,8,0.415467213,"prog03_I-V-II-I_3_maj_2f.mp3","original_prog03_I-V-II-I.mp3",1.48242098468641,-0.624559270345981,0.16,0.97,3
"3921",3921,769,9.026039852,12.99388189,1,0.655551937,"prog06_I-IV-V-I_3_min_3f.mp3","original_prog06_I-IV-V-I.mp3",1.48242098468641,-1.16717882634087,0.16,0.97,3
"3922",3922,4585,10.90840534,12.87900881,12,0.443290865,"prog33_I-ii-I-ii_3_dim_1s.mp3","original_prog33_I-ii-I-ii.mp3",1.48242098468641,-0.965493433746412,0.16,0.97,3
"3923",3923,1408,11.90517552,13.57872648,5,0.274970546,"prog10_I-IV-I-V_4_aug_5f.mp3","original_prog10_I-IV-I-V.mp3",1.48242098468641,-1.18791343940252,0.16,0.97,4
"3924",3924,1475,9.205643323,12.99388189,11,0.7487108,"prog11_I-IV-bVII-IV_3_min_3s.mp3","original_prog11_I-IV-bVII-IV.mp3",1.48242098468641,-0.945351681414984,0.16,0.97,3
"3925",3925,2366,10.3524177,12.78478819,5,0.259739858,"prog17_i-bVI-bVII-bIII_4_min_2s.mp3","original_prog17_i-bVI-bVII-bIII.mp3",1.48242098468641,-1.02429740017954,0.16,0.97,4
"3926",3926,3411,10.80298531,12.87843415,17,0.622403636,"prog25_I-II-I-V_2_dim_2f.mp3","original_prog25_I-II-I-V.mp3",1.48242098468641,-0.88600283990212,0.16,0.97,2
"3927",3927,1922,11.0462038,12.87843415,13,0.48744978,"prog14_I-bVII-I-IV_3_aug_3s.mp3","original_prog14_I-bVII-I-IV.mp3",1.48242098468641,-0.945351681414984,0.16,0.97,3
"3928",3928,2978,10.25656879,12.87843415,1,0.496172429,"prog22_I-V-IV-V_2_min_3f.mp3","original_prog22_I-V-IV-V.mp3",1.48242098468641,-1.22489007803014,0.16,0.97,2
"3929",3929,2731,10.1179565,12.99388189,17,0.678859805,"prog20_I-ii-bVII-I_3_maj_3f.mp3","original_prog20_I-ii-bVII-I.mp3",1.48242098468641,-0.864752971764286,0.16,0.97,3
"3930",3930,887,10.94644015,12.99388189,12,0.758987225,"prog07_I-II-V-I_2_aug_3f.mp3","original_prog07_I-II-V-I.mp3",1.48242098468641,-1.1142664987107,0.16,0.97,2
"3931",3931,1032,10.94644015,12.99388189,5,0.818045437,"prog08_I-IV-bVII-I_2_aug_5f.mp3","original_prog08_I-IV-bVII-I.mp3",1.48242098468641,-1.30923701819805,0.16,0.97,2
"3932",3932,284,8.797649093,3.698495583,8,0.742483976,"prog03_I-V-II-I_2_maj_1s.mp3","original_prog03_I-V-II-I.mp3",1.48242098468641,-1.00748222564841,0.16,0.97,2
"3933",3933,2441,10.94644015,12.87843415,9,0.818045437,"prog18_I-II-V-II_2_aug_4s.mp3","original_prog18_I-II-V-II.mp3",1.48242098468641,-1.23079024845092,0.16,0.97,2
"3934",3934,4658,8.897836105,12.99388189,9,0.742483976,"prog34_I-V-bvo-I_2_maj_3f.mp3","original_prog34_I-V-bvo-I.mp3",1.48242098468641,-0.966296093918869,0.16,0.97,2
"3935",3935,4232,8.972459844,13.57937487,8,0.496172429,"prog31_i-bVII-i-bVII_2_maj_1s.mp3","original_prog31_i-bVII-i-bVII.mp3",1.48242098468641,-0.893005120465366,0.16,0.97,2
"3936",3936,988,8.897836105,3.698495583,8,0.742483976,"prog08_I-IV-bVII-I_2_maj_1f.mp3","original_prog08_I-IV-bVII-I.mp3",1.48242098468641,-1.04081133780431,0.16,0.97,2
"3937",3937,3436,9.087341168,12.87843415,6,0.852723303,"prog25_I-II-I-V_3_maj_3f.mp3","original_prog25_I-II-I-V.mp3",1.48242098468641,-1.16101218428793,0.16,0.97,3
"3938",3938,229,11.03045312,12.87900881,11,0.818045437,"prog02_I-IV-I-IV_3_aug_3f.mp3","original_prog02_I-IV-I-IV.mp3",1.48242098468641,-1.14115762536168,0.16,0.97,3
"3939",3939,3055,10.98419236,12.99388189,13,0.274970546,"prog22_I-V-IV-V_3_aug_6.mp3","original_prog22_I-V-IV-V.mp3",1.48242098468641,-0.854268778279391,0.16,0.97,3
"3940",3940,3849,10.94644015,12.78478819,18,0.48744978,"prog28_I-II-V-iii_2_aug_3s.mp3","original_prog28_I-II-V-iii.mp3",1.48242098468641,-0.796191049556717,0.16,0.97,2
"3941",3941,1235,7.512052956,13.57937487,7,0.259739858,"prog09_I-II-I-II_4_min_1f.mp3","original_prog09_I-II-I-II.mp3",1.48242098468641,-0.696735674436016,0.16,0.97,4
"3942",3942,811,6.571704108,12.87843415,11,0.655551937,"prog06_I-IV-V-I_4_min_0.mp3","original_prog06_I-IV-V-I.mp3",1.48242098468641,-0.64310923705073,0.16,0.97,4
"3943",3943,3746,10.88699828,12.78478819,7,0.54559929,"prog27_I-IV-ii-bVII_3_dim_5f.mp3","original_prog27_I-IV-ii-bVII.mp3",1.48242098468641,-1.19224847984485,0.16,0.97,3
"3944",3944,2870,7.192966912,3.583047842,16,0.415467213,"prog21_I-IV-I-bVII_3_maj_2f.mp3","original_prog21_I-IV-I-bVII.mp3",1.48242098468641,-0.459349712835754,0.16,0.97,3
"3945",3945,1237,7.58006798,13.57937487,14,0.241603715,"prog09_I-II-I-II_4_min_2f.mp3","original_prog09_I-II-I-II.mp3",1.48242098468641,-0.479417675168802,0.16,0.97,4
"3946",3946,4775,10.95366093,12.87843415,10,0.580337783,"prog34_I-V-bvo-I_4_dim_2s.mp3","original_prog34_I-V-bvo-I.mp3",1.48242098468641,-1.07021048165398,0.16,0.97,4
"3947",3947,948,8.107356692,12.87843415,6,0.600184932,"prog07_I-II-V-I_4_maj_4s.mp3","original_prog07_I-II-V-I.mp3",1.48242098468641,-0.94482654080124,0.16,0.97,4
"3948",3948,4512,11.02417446,12.87843415,13,0.758987225,"prog32_I-viio-IV-I_4_aug_6.mp3","original_prog32_I-viio-IV-I.mp3",1.48242098468641,-1.08628188717577,0.16,0.97,4
"3949",3949,1048,7.715843937,12.99388189,14,0.241603715,"prog08_I-IV-bVII-I_3_min_1s.mp3","original_prog08_I-IV-bVII-I.mp3",1.48242098468641,-0.500262892888523,0.16,0.97,3
"3950",3950,3173,9.504525244,12.99388189,6,0.283908366,"prog23_i-bVI-bVII-i_3_dim_0.mp3","original_prog23_i-bVI-bVII-i.mp3",1.48242098468641,-0.920931826599108,0.16,0.97,3
"3951",3951,3637,11.69866616,13.57872648,11,0.839758303,"prog26_I-V-I-II_4_min_3s.mp3","original_prog26_I-V-I-II.mp3",1.48242098468641,-1.22696824467624,0.16,0.97,4
"3952",3952,4306,11.02395151,12.87900881,9,0.569809353,"prog31_i-bVII-i-bVII_3_dim_3f.mp3","original_prog31_i-bVII-i-bVII.mp3",1.48242098468641,-1.11303335818434,0.16,0.97,3
"3953",3953,259,11.80111203,13.57937487,6,0.263660845,"prog02_I-IV-I-IV_4_dim_0.mp3","original_prog02_I-IV-I-IV.mp3",1.48242098468641,-1.14975426300267,0.16,0.97,4
"3954",3954,4830,10.86305505,12.87843415,1,0.48744978,"prog35_I-V-bvo-V_2_aug_0.mp3","original_prog35_I-V-bvo-V.mp3",1.48242098468641,-1.30583006148309,0.16,0.97,2
"3955",3955,2759,10.9932896,12.99388189,2,0.72522931,"prog20_I-ii-bVII-I_3_dim_5f.mp3","original_prog20_I-ii-bVII-I.mp3",1.48242098468641,-1.39017644415871,0.16,0.97,3
"3956",3956,1506,2.283020183,3.583047842,8,0.742483976,"prog11_I-IV-bVII-IV_4_maj_1s.mp3","original_prog11_I-IV-bVII-IV.mp3",1.48242098468641,-0.318418548590731,0.16,0.97,4
"3957",3957,4617,9.865439426,13.57937487,9,0.580018445,"prog33_I-ii-I-ii_4_maj_5s.mp3","original_prog33_I-ii-I-ii.mp3",1.48242098468641,-0.992572297710612,0.16,0.97,4
"3958",3958,987,11.67344508,12.87843415,13,0.48744978,"prog07_I-II-V-I_4_aug_6.mp3","original_prog07_I-II-V-I.mp3",1.48242098468641,-1.03109920633802,0.16,0.97,4
"3959",3959,1258,12.08409367,13.57937487,1,0.818045437,"prog09_I-II-I-II_4_aug_0.mp3","original_prog09_I-II-I-II.mp3",1.48242098468641,-1.55211560245998,0.16,0.97,4
"3960",3960,277,11.90517552,13.57937487,11,0.818045437,"prog02_I-IV-I-IV_4_aug_3s.mp3","original_prog02_I-IV-I-IV.mp3",1.48242098468641,-1.26266573142011,0.16,0.97,4
"3961",3961,1484,11.00855363,12.99388189,8,0.703285961,"prog11_I-IV-bVII-IV_3_dim_2f.mp3","original_prog11_I-IV-bVII-IV.mp3",1.48242098468641,-1.19559660260899,0.16,0.97,3
"3962",3962,3431,10.94644015,12.87843415,13,0.274970546,"prog25_I-II-I-V_2_aug_6.mp3","original_prog25_I-II-I-V.mp3",1.48242098468641,-0.874095377106491,0.16,0.97,2
"3963",3963,4833,10.94644015,12.87843415,7,0.758987225,"prog35_I-V-bvo-V_2_aug_2f.mp3","original_prog35_I-V-bvo-V.mp3",1.48242098468641,-1.23777969062209,0.16,0.97,2
"3964",3964,2868,10.57601065,3.583047842,8,-2.22e-16,"prog21_I-IV-I-bVII_3_maj_1f.mp3","original_prog21_I-IV-I-bVII.mp3",1.48242098468641,-0.86108526348658,0.16,0.97,3
"3965",3965,2438,10.94644015,12.87843415,12,0.758987225,"prog18_I-II-V-II_2_aug_3f.mp3","original_prog18_I-II-V-II.mp3",1.48242098468641,-1.103222761822,0.16,0.97,2
"3966",3966,4496,11.00227497,12.87843415,15,0.703285961,"prog32_I-viio-IV-I_4_dim_4f.mp3","original_prog32_I-viio-IV-I.mp3",1.48242098468641,-0.995042931973497,0.16,0.97,4
"3967",3967,4781,10.95366093,12.87843415,14,0.670636286,"prog34_I-V-bvo-I_4_dim_5s.mp3","original_prog34_I-V-bvo-I.mp3",1.48242098468641,-1.0094303157359,0.16,0.97,4
"3968",3968,4314,11.04585099,12.87900881,10,0.818045437,"prog31_i-bVII-i-bVII_3_aug_1f.mp3","original_prog31_i-bVII-i-bVII.mp3",1.48242098468641,-1.19492603481275,0.16,0.97,3
"3969",3969,4566,9.730935818,12.87900881,10,0.860980469,"prog33_I-ii-I-ii_3_maj_4f.mp3","original_prog33_I-ii-I-ii.mp3",1.48242098468641,-1.09320527780264,0.16,0.97,3
"3970",3970,475,9.51697576,12.99388189,6,0.852723303,"prog04_I-V-IV-I_3_maj_3f.mp3","original_prog04_I-V-IV-I.mp3",1.48242098468641,-1.1600420867603,0.16,0.97,3
"3971",3971,4315,9.926533125,12.87900881,17,0.274970546,"prog31_i-bVII-i-bVII_3_aug_1s.mp3","original_prog31_i-bVII-i-bVII.mp3",1.48242098468641,-0.635662393405585,0.16,0.97,3
"3972",3972,3293,10.58811909,3.698495583,9,-2.22e-16,"prog24_I-II-iii-I_3_maj_1s.mp3","original_prog24_I-II-iii-I.mp3",1.48242098468641,-0.819096666209955,0.16,0.97,3
"3973",3973,4731,11.00458779,12.99388189,11,0.569809353,"prog34_I-V-bvo-I_3_dim_4f.mp3","original_prog34_I-V-bvo-I.mp3",1.48242098468641,-1.04627838100153,0.16,0.97,3
"3974",3974,4621,11.03677973,13.57937487,8,0.259739858,"prog33_I-ii-I-ii_4_min_2f.mp3","original_prog33_I-ii-I-ii.mp3",1.48242098468641,-1.01277822319972,0.16,0.97,4
"3975",3975,197,9.272315761,12.87900881,4,0.580018445,"prog02_I-IV-I-IV_3_maj_5f.mp3","original_prog02_I-IV-I-IV.mp3",1.48242098468641,-1.0913945909034,0.16,0.97,3
"3976",3976,1176,7.923838885,12.87900881,11,0.600184932,"prog09_I-II-I-II_3_maj_1f.mp3","original_prog09_I-II-I-II.mp3",1.48242098468641,-0.766879859085083,0.16,0.97,3
"3977",3977,3264,10.17887743,12.99388189,7,0.259739858,"prog24_I-II-iii-I_2_min_5f.mp3","original_prog24_I-II-iii-I.mp3",1.48242098468641,-0.946928588823277,0.16,0.97,2
"3978",3978,1790,5.948241638,12.87843415,8,0.415467213,"prog13_I-V-II-V_4_maj_2s.mp3","original_prog13_I-V-II-V.mp3",1.48242098468641,-0.569581884409192,0.16,0.97,4
"3979",3979,2797,10.75937091,12.87843415,18,0.283908366,"prog20_I-ii-bVII-I_4_dim_0.mp3","original_prog20_I-ii-bVII-I.mp3",1.48242098468641,-0.696735674436016,0.16,0.97,4
"3980",3980,917,10.93849807,12.99388189,6,0.263660845,"prog07_I-II-V-I_3_dim_0.mp3","original_prog07_I-II-V-I.mp3",1.48242098468641,-1.04598992352984,0.16,0.97,3
"3981",3981,2064,11.02648727,12.87843415,9,0.758987225,"prog15_I-V-I-IV_3_aug_4f.mp3","original_prog15_I-V-I-IV.mp3",1.48242098468641,-1.20774857014127,0.16,0.97,3
"3982",3982,3605,11.00458779,12.87843415,2,0.72522931,"prog26_I-V-I-II_3_dim_5f.mp3","original_prog26_I-V-I-II.mp3",1.48242098468641,-1.37371018894768,0.16,0.97,3
"3983",3983,1384,9.696152383,13.57872648,7,0.494142086,"prog10_I-IV-I-V_4_min_5f.mp3","original_prog10_I-IV-I-V.mp3",1.48242098468641,-1.01277822319972,0.16,0.97,4
"3984",3984,5073,11.11242314,13.57937487,15,0.48744978,"prog36_I-viio-I-viio_4_aug_4s.mp3","original_prog36_I-viio-I-viio.mp3",1.48242098468641,-0.931518013837739,0.16,0.97,4
"3985",3985,3542,10.25656879,12.87843415,1,0.496172429,"prog26_I-V-I-II_2_min_3f.mp3","original_prog26_I-V-I-II.mp3",1.48242098468641,-1.22835625722249,0.16,0.97,2
"3986",3986,1681,11.91401468,13.57937487,1,0.818045437,"prog12_I-bVII-I-bVII_4_aug_0.mp3","original_prog12_I-bVII-I-bVII.mp3",1.48242098468641,-1.54460267245903,0.16,0.97,4
"3987",3987,1549,11.87735185,12.87843415,5,0.274970546,"prog11_I-IV-bVII-IV_4_aug_5f.mp3","original_prog11_I-IV-bVII-IV.mp3",1.48242098468641,-1.20165311092362,0.16,0.97,4
"3988",3988,599,10.76464098,12.99388189,14,0.828625868,"prog05_I-bVII-IV-I_2_dim_6.mp3","original_prog05_I-bVII-IV-I.mp3",1.48242098468641,-1.07435282633912,0.16,0.97,2
"3989",3989,1955,11.8921152,13.57872648,2,0.444469445,"prog14_I-bVII-I-IV_4_dim_2s.mp3","original_prog14_I-bVII-I-IV.mp3",1.48242098468641,-1.35915039275566,0.16,0.97,4
"3990",3990,1241,11.39422231,13.57937487,7,0.496172429,"prog09_I-II-I-II_4_min_4f.mp3","original_prog09_I-II-I-II.mp3",1.48242098468641,-1.15295752733276,0.16,0.97,4
"3991",3991,3088,12.43838966,12.87843415,3,0.703285961,"prog22_I-V-IV-V_4_dim_5f.mp3","original_prog22_I-V-IV-V.mp3",1.48242098468641,-1.49853787431638,0.16,0.97,4
"3992",3992,600,10.94644015,12.99388189,1,0.818045437,"prog05_I-bVII-IV-I_2_aug_0.mp3","original_prog05_I-bVII-IV-I.mp3",1.48242098468641,-1.44595929260796,0.16,0.97,2
"3993",3993,115,10.57922283,13.57937487,7,0.494142086,"prog01_I-V-I-V_4_min_5f.mp3","original_prog01_I-V-I-V.mp3",1.48242098468641,-1.13862491624519,0.16,0.97,4
"3994",3994,1611,8.689403038,12.87900881,7,0.259739858,"prog12_I-bVII-I-bVII_3_min_1f.mp3","original_prog12_I-bVII-I-bVII.mp3",1.48242098468641,-0.806190200232619,0.16,0.97,3
"3995",3995,4915,10.95366093,12.87843415,11,0.668743032,"prog35_I-V-bvo-V_4_dim_2f.mp3","original_prog35_I-V-bvo-V.mp3",1.48242098468641,-1.07643032755818,0.16,0.97,4
"3996",3996,2544,9.641331313,12.78478819,11,0.600184932,"prog19_I-vi-IV-V_2_maj_3f.mp3","original_prog19_I-vi-IV-V.mp3",1.48242098468641,-0.921703082652953,0.16,0.97,2
"3997",3997,1190,9.107806333,12.87900881,11,0.494142086,"prog09_I-II-I-II_3_min_2f.mp3","original_prog09_I-II-I-II.mp3",1.48242098468641,-0.837394001459626,0.16,0.97,3
"3998",3998,4527,10.17887743,13.57937487,8,0.259739858,"prog33_I-ii-I-ii_2_min_2f.mp3","original_prog33_I-ii-I-ii.mp3",1.48242098468641,-0.936978890728045,0.16,0.97,2
"3999",3999,2155,10.67351652,12.87843415,15,0.274970546,"prog16_I-bVII-IV-bVII_2_aug_2s.mp3","original_prog16_I-bVII-IV-bVII.mp3",1.48242098468641,-0.771189081725086,0.16,0.97,2
"4000",4000,941,6.78173296,12.87843415,8,0.742483976,"prog07_I-II-V-I_4_maj_1f.mp3","original_prog07_I-II-V-I.mp3",1.48242098468641,-0.801064493468118,0.16,0.97,4
"4001",4001,234,11.03045312,12.87900881,17,0.818045437,"prog02_I-IV-I-IV_3_aug_5s.mp3","original_prog02_I-IV-I-IV.mp3",1.48242098468641,-0.971393299040245,0.16,0.97,3
"4002",4002,666,10.61159512,12.87843415,6,0.852723303,"prog05_I-bVII-IV-I_4_maj_4s.mp3","original_prog05_I-bVII-IV-I.mp3",1.48242098468641,-1.28639287407501,0.16,0.97,4
"4003",4003,3191,11.07587772,12.99388189,8,0.48744978,"prog23_i-bVI-bVII-i_3_aug_3s.mp3","original_prog23_i-bVI-bVII-i.mp3",1.48242098468641,-1.11921441890739,0.16,0.97,3
"4004",4004,3723,9.810973014,12.78478819,7,0.852723303,"prog27_I-IV-ii-bVII_3_maj_5f.mp3","original_prog27_I-IV-ii-bVII.mp3",1.48242098468641,-1.15617137468734,0.16,0.97,3
"4005",4005,3670,8.316537334,12.78478819,8,0.415467213,"prog27_I-IV-ii-bVII_2_maj_2s.mp3","original_prog27_I-IV-ii-bVII.mp3",1.48242098468641,-0.786959532302694,0.16,0.97,2
"4006",4006,1364,11.45073305,3.284488664,10,-2.22e-16,"prog10_I-IV-I-V_4_maj_1f.mp3","original_prog10_I-IV-I-V.mp3",1.48242098468641,-0.871629711886713,0.16,0.97,4
"4007",4007,3433,6.474158217,3.583047842,10,0.415467213,"prog25_I-II-I-V_3_maj_1s.mp3","original_prog25_I-II-I-V.mp3",1.48242098468641,-0.561480997517298,0.16,0.97,3
"4008",4008,2291,10.91143021,12.78478819,10,0.54559929,"prog17_i-bVI-bVII-bIII_2_dim_6.mp3","original_prog17_i-bVI-bVII-bIII.mp3",1.48242098468641,-1.08029983604223,0.16,0.97,2
"4009",4009,1880,10.90414525,12.87843415,11,0.274970546,"prog14_I-bVII-I-IV_2_aug_6.mp3","original_prog14_I-bVII-I-IV.mp3",1.48242098468641,-0.915036153946101,0.16,0.97,2
"4010",4010,1803,10.55697934,12.87843415,1,0.494142086,"prog13_I-V-II-V_4_min_3f.mp3","original_prog13_I-V-II-V.mp3",1.48242098468641,-1.26266573142011,0.16,0.97,4
"4011",4011,4999,9.056241893,12.87900881,1,0.703285961,"prog36_I-viio-I-viio_3_min_3f.mp3","original_prog36_I-viio-I-viio.mp3",1.48242098468641,-1.23567735000556,0.16,0.97,3
"4012",4012,174,10.92454067,13.57937487,2,0.72522931,"prog02_I-IV-I-IV_2_dim_5f.mp3","original_prog02_I-IV-I-IV.mp3",1.48242098468641,-1.38355267101206,0.16,0.97,2
"4013",4013,544,12.35622566,12.87843415,12,0.263660845,"prog04_I-V-IV-I_4_dim_2f.mp3","original_prog04_I-V-IV-I.mp3",1.48242098468641,-1.03280656907348,0.16,0.97,4
"4014",4014,727,10.6174509,12.99388189,14,0.678859805,"prog06_I-IV-V-I_2_min_5s.mp3","original_prog06_I-IV-V-I.mp3",1.48242098468641,-0.991750011721479,0.16,0.97,2
"4015",4015,1762,10.69749802,12.99388189,11,0.860980469,"prog13_I-V-II-V_3_min_6.mp3","original_prog13_I-V-II-V.mp3",1.48242098468641,-1.14528730482933,0.16,0.97,3
"4016",4016,3898,11.04256156,12.78478819,9,0.758987225,"prog28_I-II-V-iii_3_aug_4s.mp3","original_prog28_I-II-V-iii.mp3",1.48242098468641,-1.21115199765936,0.16,0.97,3
"4017",4017,287,8.897836105,12.99388189,9,0.742483976,"prog03_I-V-II-I_2_maj_3f.mp3","original_prog03_I-V-II-I.mp3",1.48242098468641,-0.979219375555587,0.16,0.97,2
"4018",4018,4799,8.897836105,12.87843415,9,0.742483976,"prog35_I-V-bvo-V_2_maj_3f.mp3","original_prog35_I-V-bvo-V.mp3",1.48242098468641,-0.968707603608058,0.16,0.97,2
"4019",4019,1206,11.02066208,12.87900881,12,0.72522931,"prog09_I-II-I-II_3_dim_4f.mp3","original_prog09_I-II-I-II.mp3",1.48242098468641,-1.09562460237168,0.16,0.97,3
"4020",4020,439,10.72378227,12.99388189,7,0.860980469,"prog04_I-V-IV-I_2_min_2s.mp3","original_prog04_I-V-IV-I.mp3",1.48242098468641,-1.26374741246348,0.16,0.97,2
"4021",4021,995,9.846291646,12.99388189,6,0.600184932,"prog08_I-IV-bVII-I_2_maj_4s.mp3","original_prog08_I-IV-bVII-I.mp3",1.48242098468641,-1.11210950447551,0.16,0.97,2
"4022",4022,4276,10.93332969,13.57937487,3,0.818045437,"prog31_i-bVII-i-bVII_2_aug_5s.mp3","original_prog31_i-bVII-i-bVII.mp3",1.48242098468641,-1.39017644415871,0.16,0.97,2
"4023",4023,963,11.48804687,12.87843415,7,0.839758303,"prog07_I-II-V-I_4_min_6.mp3","original_prog07_I-II-V-I.mp3",1.48242098468641,-1.29643319455388,0.16,0.97,4
"4024",4024,3229,12.10927527,12.87843415,9,0.72522931,"prog23_i-bVI-bVII-i_4_dim_5f.mp3","original_prog23_i-bVI-bVII-i.mp3",1.48242098468641,-1.29605934257847,0.16,0.97,4
"4025",4025,1592,10.94644015,13.57937487,14,0.758987225,"prog12_I-bVII-I-bVII_2_aug_3f.mp3","original_prog12_I-bVII-I-bVII.mp3",1.48242098468641,-1.04974614454394,0.16,0.97,2
"4026",4026,273,11.63225189,13.57937487,7,0.274970546,"prog02_I-IV-I-IV_4_aug_1s.mp3","original_prog02_I-IV-I-IV.mp3",1.48242098468641,-1.09380956401753,0.16,0.97,4
"4027",4027,4822,10.84237666,12.87843415,2,0.704981789,"prog35_I-V-bvo-V_2_dim_2s.mp3","original_prog35_I-V-bvo-V.mp3",1.48242098468641,-1.36518771735843,0.16,0.97,2
"4028",4028,3796,11.63186142,12.78478819,1,0.48744978,"prog27_I-IV-ii-bVII_4_aug_0.mp3","original_prog27_I-IV-ii-bVII.mp3",1.48242098468641,-1.34010354174513,0.16,0.97,4
"4029",4029,1991,10.25656879,12.87843415,1,0.496172429,"prog15_I-V-I-IV_2_min_3f.mp3","original_prog15_I-V-I-IV.mp3",1.48242098468641,-1.2427037049923,0.16,0.97,2
"4030",4030,200,8.762456873,12.87900881,11,0.259739858,"prog02_I-IV-I-IV_3_min_0.mp3","original_prog02_I-IV-I-IV.mp3",1.48242098468641,-0.683462920953653,0.16,0.97,3
"4031",4031,2575,10.94644015,12.78478819,6,0.758987225,"prog19_I-vi-IV-V_2_aug_1f.mp3","original_prog19_I-vi-IV-V.mp3",1.48242098468641,-1.26519163641177,0.16,0.97,2
"4032",4032,395,11.52247607,12.87843415,12,0.933428519,"prog03_I-V-II-I_4_min_4f.mp3","original_prog03_I-V-II-I.mp3",1.48242098468641,-1.22178144561833,0.16,0.97,4
"4033",4033,3269,10.84237666,12.99388189,10,0.704981789,"prog24_I-II-iii-I_2_dim_1s.mp3","original_prog24_I-II-iii-I.mp3",1.48242098468641,-1.1151923584722,0.16,0.97,2
"4034",4034,466,10.94644015,12.99388189,5,0.48744978,"prog04_I-V-IV-I_2_aug_4f.mp3","original_prog04_I-V-IV-I.mp3",1.48242098468641,-1.16165945621802,0.16,0.97,2
"4035",4035,1728,10.86305505,12.87843415,1,0.48744978,"prog13_I-V-II-V_2_aug_0.mp3","original_prog13_I-V-II-V.mp3",1.48242098468641,-1.31113535363924,0.16,0.97,2
"4036",4036,2597,7.444002279,12.78478819,5,0.415467213,"prog19_I-vi-IV-V_3_min_0.mp3","original_prog19_I-vi-IV-V.mp3",1.48242098468641,-0.795033454392386,0.16,0.97,3
"4037",4037,703,11.89324846,12.87843415,5,0.274970546,"prog05_I-bVII-IV-I_4_aug_5f.mp3","original_prog05_I-bVII-IV-I.mp3",1.48242098468641,-1.19325168047739,0.16,0.97,4
"4038",4038,1097,11.54836261,12.87843415,19,0.678859805,"prog08_I-IV-bVII-I_4_min_2s.mp3","original_prog08_I-IV-bVII-I.mp3",1.48242098468641,-0.956702595138702,0.16,0.97,4
"4039",4039,1572,10.76104194,13.57937487,8,0.839758303,"prog12_I-bVII-I-bVII_2_min_5f.mp3","original_prog12_I-bVII-I-bVII.mp3",1.48242098468641,-1.24800857182936,0.16,0.97,2
"4040",4040,2924,10.52689761,13.57872648,4,0.600184932,"prog21_I-IV-I-bVII_4_maj_5s.mp3","original_prog21_I-IV-I-bVII.mp3",1.48242098468641,-1.21902683796547,0.16,0.97,4
"4041",4041,579,10.03502109,12.99388189,9,0.494142086,"prog05_I-bVII-IV-I_2_min_2f.mp3","original_prog05_I-bVII-IV-I.mp3",1.48242098468641,-0.967903177632876,0.16,0.97,2
"4042",4042,953,9.998761593,12.87843415,9,0.496172429,"prog07_I-II-V-I_4_min_1f.mp3","original_prog07_I-II-V-I.mp3",1.48242098468641,-1.00581526499131,0.16,0.97,4
"4043",4043,2111,11.88406437,13.57872648,7,0.758987225,"prog15_I-V-I-IV_4_aug_4f.mp3","original_prog15_I-V-I-IV.mp3",1.48242098468641,-1.33775118756897,0.16,0.97,4
"4044",4044,2572,10.92454067,12.78478819,3,0.650691677,"prog19_I-vi-IV-V_2_dim_5s.mp3","original_prog19_I-vi-IV-V.mp3",1.48242098468641,-1.31189581016778,0.16,0.97,2
"4045",4045,1782,11.02648727,12.99388189,13,0.48744978,"prog13_I-V-II-V_3_aug_4f.mp3","original_prog13_I-V-II-V.mp3",1.48242098468641,-0.959359090883863,0.16,0.97,3
"4046",4046,1299,10.45889971,12.87843415,12,0.283908366,"prog10_I-IV-I-V_2_dim_3s.mp3","original_prog10_I-IV-I-V.mp3",1.48242098468641,-0.852085946637436,0.16,0.97,2
"4047",4047,3851,10.94644015,12.78478819,9,0.818045437,"prog28_I-II-V-iii_2_aug_4s.mp3","original_prog28_I-II-V-iii.mp3",1.48242098468641,-1.20300426939641,0.16,0.97,2
"4048",4048,5018,10.97556041,12.87900881,1,0.73092894,"prog36_I-viio-I-viio_3_aug_0.mp3","original_prog36_I-viio-I-viio.mp3",1.48242098468641,-1.38851577998524,0.16,0.97,3
"4049",4049,2615,10.92007922,12.78478819,8,0.443290865,"prog19_I-vi-IV-V_3_dim_3s.mp3","original_prog19_I-vi-IV-V.mp3",1.48242098468641,-1.06373480941886,0.16,0.97,3
"4050",4050,4737,10.98419236,12.99388189,14,0.274970546,"prog34_I-V-bvo-I_3_aug_1f.mp3","original_prog34_I-V-bvo-I.mp3",1.48242098468641,-0.832376806663621,0.16,0.97,3
"4051",4051,2509,11.34445583,12.87843415,14,0.678859805,"prog18_I-II-V-II_4_min_3s.mp3","original_prog18_I-II-V-II.mp3",1.48242098468641,-1.05264484618096,0.16,0.97,4
"4052",4052,4381,9.99372363,12.99388189,20,0.852723303,"prog32_I-viio-IV-I_2_maj_5f.mp3","original_prog32_I-viio-IV-I.mp3",1.48242098468641,-0.81133684115682,0.16,0.97,2
"4053",4053,2546,9.806794706,12.78478819,3,0.580018445,"prog19_I-vi-IV-V_2_maj_4f.mp3","original_prog19_I-vi-IV-V.mp3",1.48242098468641,-1.14242644010832,0.16,0.97,2
